SKU,Price,Date
3,84.37,31-01-2010
1,148.32,31-01-2010
1,147.33,31-01-2010
3,109.71,31-01-2010
2,45.44,31-01-2010
1,147.3,31-01-2010
1,165.15,31-01-2010
1,139.3,26-07-2009
3,109.58,27-07-2009
1,147.3,31-01-2010
2,57.96,27-07-2009
2,49.85,31-01-2010
3,104.08,01-02-2010
3,115.98,27-07-2009
3,109.58,27-07-2009
2,58,27-07-2009
2,55.5,27-07-2009
1,146.75,01-02-2010
3,84.37,01-02-2010
1,165.15,01-02-2010
1,146.76,01-02-2010
1,146.77,01-02-2010
1,148.32,01-02-2010
1,139.3,27-07-2009
3,109.58,28-07-2009
2,57.96,28-07-2009
3,115.98,28-07-2009
3,109.71,01-02-2010
2,45.44,01-02-2010
2,58,28-07-2009
3,104.08,02-02-2010
3,109.58,28-07-2009
1,139.3,28-07-2009
3,84.37,02-02-2010
1,146.53,02-02-2010
2,49.85,01-02-2010
1,146.46,02-02-2010
1,165.15,02-02-2010
1,146.5,02-02-2010
1,148.32,02-02-2010
3,109.58,29-07-2009
3,109.71,02-02-2010
2,45.44,02-02-2010
3,115.98,29-07-2009
2,58,29-07-2009
3,109.58,29-07-2009
3,84.37,03-02-2010
2,52.71,03-02-2010
2,49.81,03-02-2010
2,49.85,02-02-2010
2,54.6,03-02-2010
1,147.76,03-02-2010
1,165.15,03-02-2010
3,109.71,03-02-2010
1,147.79,03-02-2010
3,104.08,03-02-2010
3,84.37,03-02-2010
1,148.32,03-02-2010
3,109.58,30-07-2009
3,109.71,03-02-2010
3,115.98,30-07-2009
3,109.58,30-07-2009
1,147.45,04-02-2010
2,54.6,04-02-2010
1,147.42,04-02-2010
3,84.2,04-02-2010
1,165.15,04-02-2010
3,84.37,04-02-2010
2,52.71,04-02-2010
1,148.32,04-02-2010
3,109.58,31-07-2009
2,58,30-07-2009
1,147.46,04-02-2010
3,88.16,04-02-2010
3,115.98,31-07-2009
3,109.58,31-07-2009
2,58,31-07-2009
2,67.95,31-07-2009
2,54.6,05-02-2010
1,144.75,05-02-2010
3,84.37,05-02-2010
2,52.71,05-02-2010
3,84.1,05-02-2010
1,144.73,05-02-2010
2,58.89,01-08-2009
3,109.58,01-08-2009
1,144.73,05-02-2010
2,52,05-02-2010
1,144.73,05-02-2010
2,61.32,01-08-2009
3,115.98,01-08-2009
3,109.58,01-08-2009
3,88.09,05-02-2010
2,61.25,01-08-2009
1,144.61,06-02-2010
1,133.84,06-02-2010
1,148.32,05-02-2010
3,84.05,06-02-2010
1,133.88,06-02-2010
3,84.37,06-02-2010
1,133.87,06-02-2010
1,144.61,06-02-2010
1,147.37,01-08-2009
2,52.71,06-02-2010
3,109.58,02-08-2009
2,61.32,02-08-2009
3,109.58,02-08-2009
3,88.04,06-02-2010
2,52,06-02-2010
3,115.98,02-08-2009
2,67.95,02-08-2009
1,134,06-02-2010
3,84.37,07-02-2010
2,52.71,07-02-2010
1,133.56,07-02-2010
2,54.6,07-02-2010
1,133.32,07-02-2010
1,133.88,06-02-2010
3,83.93,07-02-2010
1,133.33,07-02-2010
1,133.56,07-02-2010
1,133.36,07-02-2010
1,147.37,02-08-2009
3,109.58,03-08-2009
2,61.32,03-08-2009
3,87.88,07-02-2010
2,61.25,02-08-2009
3,115.98,03-08-2009
3,109.58,03-08-2009
2,67.95,03-08-2009
2,61.25,03-08-2009
2,52,07-02-2010
1,133.33,07-02-2010
1,123.99,08-02-2010
1,124,08-02-2010
1,133,08-02-2010
3,81.25,08-02-2010
1,124,08-02-2010
1,134,07-02-2010
3,84.37,08-02-2010
2,52.71,08-02-2010
1,124,08-02-2010
3,109.58,04-08-2009
2,61.32,04-08-2009
2,52,08-02-2010
1,124,08-02-2010
3,85.21,08-02-2010
2,67.95,04-08-2009
3,109.58,04-08-2009
2,61.25,04-08-2009
1,124,09-02-2010
1,133.96,09-02-2010
3,81.25,09-02-2010
1,123.82,09-02-2010
1,124,09-02-2010
3,84.37,09-02-2010
2,52.71,09-02-2010
3,109.58,05-08-2009
1,123.81,09-02-2010
2,52,09-02-2010
1,123.82,09-02-2010
2,61.32,05-08-2009
3,109.58,05-08-2009
2,67.95,05-08-2009
3,85.21,09-02-2010
1,134,09-02-2010
1,147.4,10-02-2010
3,109.58,06-08-2009
1,115.23,10-02-2010
3,84.37,10-02-2010
2,61.32,06-08-2009
2,67.95,06-08-2009
1,133.96,10-02-2010
2,61.25,05-08-2009
3,109.58,06-08-2009
3,81.25,10-02-2010
1,117.57,10-02-2010
2,50.2,10-02-2010
1,115.23,10-02-2010
2,52,10-02-2010
2,61.25,06-08-2009
3,109.58,07-08-2009
2,59.22,07-08-2009
2,67.95,07-08-2009
3,85.22,10-02-2010
2,61.25,07-08-2009
1,114.93,10-02-2010
2,60.48,06-03-2009
1,134,10-02-2010
1,147.4,11-02-2010
3,84.37,11-02-2010
1,115.23,11-02-2010
1,133.96,11-02-2010
3,81.25,11-02-2010
1,117.57,11-02-2010
1,115.23,11-02-2010
3,85.22,11-02-2010
2,50.2,11-02-2010
2,52,11-02-2010
1,114.93,11-02-2010
3,109.58,07-08-2009
3,109.58,08-08-2009
2,61.25,08-08-2009
2,67.95,08-08-2009
2,59.22,08-08-2009
3,109.58,08-08-2009
1,142.33,08-08-2009
2,60.48,07-03-2009
1,114.99,12-02-2010
3,109.58,09-08-2009
2,59.22,09-08-2009
1,134,11-02-2010
1,147.4,12-02-2010
1,133.96,12-02-2010
3,81.25,12-02-2010
1,117.57,12-02-2010
1,114.96,12-02-2010
1,114.99,12-02-2010
3,84.37,12-02-2010
2,50.2,12-02-2010
3,85.22,12-02-2010
2,60.48,08-03-2009
3,109.58,09-08-2009
1,142.33,09-08-2009
3,109.58,10-08-2009
2,59.22,10-08-2009
2,61.25,09-08-2009
2,67.95,09-08-2009
2,67.95,10-08-2009
1,114.97,13-02-2010
1,133.96,13-02-2010
3,81.25,13-02-2010
1,114.98,13-02-2010
1,134,12-02-2010
1,147.4,13-02-2010
3,84.37,13-02-2010
3,81.23,13-02-2010
2,49.87,13-02-2010
2,60.48,09-03-2009
3,109.58,10-08-2009
1,114.98,13-02-2010
2,59.22,11-08-2009
2,61.25,10-08-2009
2,67.95,11-08-2009
3,109.4,11-08-2009
3,85.22,13-02-2010
2,61.25,11-08-2009
2,60.48,10-03-2009
1,134,13-02-2010
1,114.98,14-02-2010
1,133.96,14-02-2010
3,81.25,14-02-2010
1,114.98,14-02-2010
1,147.4,14-02-2010
3,84.37,14-02-2010
3,81.23,14-02-2010
2,49.73,14-02-2010
2,72.57,12-08-2009
2,59.22,12-08-2009
1,114.97,14-02-2010
3,108.09,12-08-2009
2,67.95,12-08-2009
2,61.25,12-08-2009
2,57.96,12-03-2009
1,114.97,15-02-2010
3,85.22,14-02-2010
1,134,14-02-2010
1,133.96,15-02-2010
2,59.22,13-08-2009
3,81.25,15-02-2010
1,114.97,14-02-2010
2,72.57,13-08-2009
1,117.57,15-02-2010
1,114.98,15-02-2010
2,67.95,13-08-2009
2,61.25,13-08-2009
3,84.37,15-02-2010
3,81.23,15-02-2010
2,47.86,15-02-2010
1,114.97,15-02-2010
1,114.98,15-02-2010
3,107.87,13-08-2009
2,57.96,13-03-2009
1,113.28,16-02-2010
1,133.96,16-02-2010
2,57.96,14-03-2009
1,134,15-02-2010
1,147.4,16-02-2010
3,84.37,16-02-2010
3,81.23,16-02-2010
3,85.22,15-02-2010
2,59.22,14-08-2009
3,103.23,14-08-2009
2,61.25,14-08-2009
2,67.95,14-08-2009
2,47.86,16-02-2010
3,81.25,16-02-2010
1,117.57,16-02-2010
1,113.28,16-02-2010
1,113.28,16-02-2010
2,74.25,15-08-2009
2,73.78,15-08-2009
1,113.25,16-02-2010
3,85.22,16-02-2010
1,113.28,17-02-2010
1,133.96,17-02-2010
3,81.25,17-02-2010
1,144.96,17-02-2010
1,134,16-02-2010
1,147.4,17-02-2010
1,117.57,17-02-2010
1,113.28,17-02-2010
2,57.96,15-03-2009
3,84.37,17-02-2010
3,81.23,17-02-2010
2,67.95,15-08-2009
2,47.86,17-02-2010
3,102.09,15-08-2009
2,57.96,16-03-2009
2,61.25,15-08-2009
3,85.22,17-02-2010
1,113.28,17-02-2010
1,134,17-02-2010
1,113.09,17-02-2010
1,147.4,18-02-2010
3,84.37,18-02-2010
3,81.23,18-02-2010
2,57.96,18-03-2009
1,113.04,18-02-2010
2,43,23-06-2010
3,85,23-06-2010
2,74.25,16-08-2009
1,133.96,18-02-2010
3,81.25,18-02-2010
1,141.37,18-02-2010
1,117.57,18-02-2010
1,113.04,18-02-2010
2,47.86,18-02-2010
2,45,23-06-2010
1,113.04,18-02-2010
1,147.95,23-06-2010
3,94.72,23-06-2010
3,80,23-06-2010
1,113.02,18-02-2010
2,44.99,23-06-2010
1,146.2,23-06-2010
2,42.83,23-06-2010
2,42.83,23-06-2010
2,45.95,18-02-2010
1,134,18-02-2010
1,147.4,19-02-2010
3,85.22,18-02-2010
2,73.78,16-08-2009
1,148.25,23-06-2010
3,80,23-06-2010
1,113.03,19-02-2010
1,133.96,19-02-2010
2,67.95,16-08-2009
3,81.25,19-02-2010
1,141.37,19-02-2010
1,117.57,19-02-2010
1,113.03,19-02-2010
2,57.96,19-03-2009
3,84.37,19-02-2010
3,81.23,19-02-2010
3,102.09,16-08-2009
2,43,24-06-2010
2,47.86,19-02-2010
3,85,24-06-2010
1,113.03,19-02-2010
2,45,24-06-2010
1,147.95,24-06-2010
3,94.72,24-06-2010
3,85.22,19-02-2010
1,148.25,24-06-2010
3,80,24-06-2010
2,44.99,24-06-2010
1,113.02,19-02-2010
2,42.65,24-06-2010
2,61.25,16-08-2009
2,42.65,24-06-2010
2,74.25,17-08-2009
1,146.2,24-06-2010
2,73.78,17-08-2009
2,67.95,17-08-2009
2,57.96,20-03-2009
3,102.09,17-08-2009
1,113.03,20-02-2010
2,61.25,17-08-2009
1,133.96,20-02-2010
3,81.25,20-02-2010
1,141.37,20-02-2010
1,117.57,20-02-2010
1,113.03,20-02-2010
1,113.03,20-02-2010
2,47.86,20-02-2010
2,45.9,19-02-2010
1,134,19-02-2010
1,147.4,20-02-2010
3,84.37,20-02-2010
3,81.25,20-02-2010
2,57.96,21-03-2009
1,113.02,20-02-2010
3,85.24,20-02-2010
2,43,25-06-2010
2,74.25,18-08-2009
2,45,25-06-2010
1,157.75,25-06-2010
3,94.72,25-06-2010
3,85,25-06-2010
2,73.78,18-08-2009
2,44.99,25-06-2010
2,42.65,25-06-2010
1,148.25,25-06-2010
3,80,25-06-2010
2,67.95,18-08-2009
1,157.78,25-06-2010
2,42.65,25-06-2010
1,146.2,25-06-2010
3,92.85,18-08-2009
1,113.03,21-02-2010
2,57.96,22-03-2009
2,45.9,20-02-2010
1,134,20-02-2010
1,147.4,21-02-2010
1,133.96,21-02-2010
2,47.86,21-02-2010
3,81.25,21-02-2010
1,141.37,21-02-2010
1,117.57,21-02-2010
1,113.03,21-02-2010
3,84.37,21-02-2010
3,81.25,21-02-2010
3,85.24,21-02-2010
1,113.02,21-02-2010
2,61.25,18-08-2009
1,113.03,21-02-2010
2,73.78,19-08-2009
2,74.25,19-08-2009
3,92.85,19-08-2009
3,85,26-06-2010
2,57.96,23-03-2009
2,43,26-06-2010
2,67.95,19-08-2009
2,45,26-06-2010
2,45.9,21-02-2010
1,148.25,26-06-2010
3,80,26-06-2010
2,44.99,26-06-2010
2,42.65,26-06-2010
1,157.75,26-06-2010
3,94.72,26-06-2010
2,42.65,26-06-2010
1,113.03,22-02-2010
1,133.96,22-02-2010
1,141.37,22-02-2010
1,117.57,22-02-2010
1,113.03,22-02-2010
2,74.34,20-08-2009
1,134,21-02-2010
1,147.4,22-02-2010
3,84.37,22-02-2010
3,84.37,22-02-2010
1,146.2,26-06-2010
2,47.86,22-02-2010
2,47.86,22-02-2010
2,61.25,19-08-2009
2,73.78,20-08-2009
2,61.25,20-08-2009
1,113.03,22-02-2010
3,84.37,22-02-2010
2,67.95,20-08-2009
3,88.36,22-02-2010
1,148.32,22-02-2010
2,45.86,22-02-2010
2,57.96,24-03-2009
3,85,27-06-2010
2,45,27-06-2010
2,74.25,21-08-2009
2,74.34,21-08-2009
3,94.72,27-06-2010
2,43,27-06-2010
2,74.34,20-08-2009
2,73.78,21-08-2009
2,44.99,27-06-2010
2,61.25,21-08-2009
2,67.95,21-08-2009
1,148.25,27-06-2010
3,80,27-06-2010
2,42.65,27-06-2010
1,134,22-02-2010
1,147.4,23-02-2010
3,84.37,23-02-2010
1,113.03,23-02-2010
1,133.96,23-02-2010
1,117.57,23-02-2010
1,113.03,23-02-2010
2,42.65,27-06-2010
2,57.96,25-03-2009
1,146.2,27-06-2010
2,47.86,23-02-2010
2,47.86,23-02-2010
1,113.03,23-02-2010
3,84.37,23-02-2010
2,67.95,22-08-2009
2,74.34,21-08-2009
1,148.32,23-02-2010
2,45.86,23-02-2010
2,74.25,22-08-2009
2,74.34,22-08-2009
3,85,28-06-2010
3,88.36,23-02-2010
1,134,23-02-2010
1,147.4,24-02-2010
1,148.25,28-06-2010
3,80,28-06-2010
2,43,28-06-2010
2,44.99,28-06-2010
2,45,28-06-2010
2,42.65,28-06-2010
3,84.37,24-02-2010
3,94.72,28-06-2010
1,133.96,24-02-2010
2,47.86,24-02-2010
1,165.15,24-02-2010
2,49.85,24-02-2010
2,52,24-02-2010
1,146.2,28-06-2010
1,118.88,24-02-2010
3,84.37,24-02-2010
2,42.65,28-06-2010
3,88.36,24-02-2010
2,74.34,23-08-2009
2,74.34,22-08-2009
2,79.35,23-08-2009
2,57.5,23-08-2009
1,133.96,25-02-2010
1,148.32,24-02-2010
2,45.86,24-02-2010
1,134,24-02-2010
1,147.4,25-02-2010
3,83.13,25-02-2010
2,74.34,23-08-2009
3,137.49,25-02-2010
2,49.85,25-02-2010
1,146.2,25-02-2010
2,57.96,28-03-2009
1,119.92,25-02-2010
3,83.13,25-02-2010
2,49.85,25-02-2010
3,87.12,25-02-2010
3,85,29-06-2010
2,45,29-06-2010
1,157.75,29-06-2010
2,74.34,24-08-2009
2,43,29-06-2010
2,44.99,29-06-2010
2,42.65,29-06-2010
1,148.25,29-06-2010
3,80,29-06-2010
2,63.27,24-08-2009
1,157.78,29-06-2010
3,92.46,29-06-2010
2,79.35,24-08-2009
1,146.2,29-06-2010
2,50.88,29-06-2010
2,38.7,29-06-2010
3,100.34,26-02-2010
2,45.86,25-02-2010
1,134,25-02-2010
1,147.4,26-02-2010
3,90.92,26-02-2010
2,57.96,29-03-2009
3,83.13,26-02-2010
2,49.85,26-02-2010
2,49.85,26-02-2010
1,133.96,26-02-2010
3,137.49,26-02-2010
2,74.34,24-08-2009
1,116.56,26-02-2010
2,74.34,25-08-2009
1,146.2,26-02-2010
2,45.81,26-02-2010
3,83.13,26-02-2010
2,63.27,25-08-2009
2,79.35,25-08-2009
3,87.12,26-02-2010
1,134,26-02-2010
1,147.4,27-02-2010
2,57.96,30-03-2009
3,90.92,27-02-2010
3,83.13,27-02-2010
2,49.85,27-02-2010
3,137.49,27-02-2010
1,133.96,27-02-2010
2,49.85,27-02-2010
2,57.96,31-03-2009
1,165.15,27-02-2010
3,85,30-06-2010
1,125,27-02-2010
2,74.34,25-08-2009
2,74.34,26-08-2009
3,83.13,27-02-2010
2,45,30-06-2010
2,43,30-06-2010
3,87.12,27-02-2010
2,45.81,27-02-2010
1,134,27-02-2010
1,147.4,28-02-2010
1,133.96,28-02-2010
3,92.46,30-06-2010
1,148.25,30-06-2010
3,80,30-06-2010
1,149.99,30-06-2010
1,148.33,30-06-2010
3,83.13,28-02-2010
2,44.99,30-06-2010
2,79.35,26-08-2009
2,50.88,30-06-2010
3,90.92,28-02-2010
1,146.2,30-06-2010
2,43,30-06-2010
1,126.74,28-02-2010
3,79.42,28-02-2010
2,51.24,28-02-2010
2,49.85,28-02-2010
3,83.41,28-02-2010
1,146.2,28-02-2010
2,45.81,28-02-2010
1,134,28-02-2010
2,74.34,27-08-2009
1,147.4,01-03-2010
3,83.13,01-03-2010
2,49.85,28-02-2010
2,57.96,01-04-2009
3,85,01-07-2010
2,74.34,26-08-2009
3,90.92,01-03-2010
2,45,01-07-2010
3,94.72,01-07-2010
2,79.35,27-08-2009
3,89.53,01-07-2010
2,44.99,01-07-2010
1,148.25,01-07-2010
3,80,01-07-2010
1,149.99,01-07-2010
1,148.33,01-07-2010
2,74.34,27-08-2009
1,146.2,01-07-2010
2,50.88,01-07-2010
2,44.99,01-07-2010
1,133.96,01-03-2010
1,126.57,01-03-2010
2,49.85,01-03-2010
1,158.91,01-03-2010
2,49.85,01-03-2010
3,79.4,01-03-2010
2,79.35,28-08-2009
2,57.96,02-04-2009
3,83.39,01-03-2010
1,487.72,28-08-2009
3,85,02-07-2010
2,45,02-07-2010
1,149.95,02-07-2010
3,94.72,02-07-2010
1,148.25,02-07-2010
3,80,02-07-2010
1,149.99,02-07-2010
2,44.99,02-07-2010
1,148.33,02-07-2010
1,141.38,02-07-2010
1,146.2,01-03-2010
2,45.81,01-03-2010
1,134,01-03-2010
1,147.4,02-03-2010
3,83.13,02-03-2010
1,133.96,02-03-2010
1,146.2,02-07-2010
2,44.99,02-07-2010
3,90.92,02-03-2010
2,49.85,02-03-2010
1,125.97,02-03-2010
3,79.32,02-03-2010
2,50.88,02-07-2010
3,83.31,02-03-2010
2,49.85,02-03-2010
1,158.91,02-03-2010
2,74.34,28-08-2009
2,74.33,28-08-2009
2,79.35,29-08-2009
2,44.99,03-07-2010
3,85,03-07-2010
2,57.96,03-04-2009
2,45,03-07-2010
1,149.95,03-07-2010
3,94.72,03-07-2010
1,146.2,02-03-2010
2,45.76,02-03-2010
1,134,02-03-2010
2,57.96,04-04-2009
1,148.25,03-07-2010
3,80,03-07-2010
1,148.33,03-07-2010
1,137.98,03-07-2010
1,147.4,03-03-2010
3,90.92,03-03-2010
1,133.96,03-03-2010
2,44.99,03-07-2010
1,123.64,03-03-2010
3,79.3,03-03-2010
3,83.13,03-03-2010
2,51.24,03-03-2010
1,146.2,03-07-2010
2,49.85,03-03-2010
2,50.88,03-07-2010
1,158.91,03-03-2010
2,49.85,03-03-2010
2,71.06,29-08-2009
2,79.35,30-08-2009
2,63.27,30-08-2009
2,57.96,05-04-2009
1,146.2,03-03-2010
2,45.76,03-03-2010
1,134,03-03-2010
3,83.28,03-03-2010
3,83.13,04-03-2010
3,85,04-07-2010
1,129.95,04-03-2010
3,90.92,04-03-2010
2,44.99,04-07-2010
2,49.85,04-03-2010
2,45,04-07-2010
1,149.95,04-07-2010
3,94.72,04-07-2010
2,49.85,04-03-2010
1,158.91,04-03-2010
2,79.35,31-08-2009
1,124.17,04-03-2010
2,63.27,31-08-2009
1,148.25,04-07-2010
3,80,04-07-2010
1,148.33,04-07-2010
3,83.15,04-03-2010
1,137.97,04-07-2010
1,146.2,04-07-2010
2,57.96,06-04-2009
2,44.99,04-07-2010
2,50.88,04-07-2010
2,63.27,01-09-2009
2,135.88,01-09-2009
3,90.92,05-03-2010
1,146.2,04-03-2010
2,45.65,04-03-2010
1,134,04-03-2010
2,79.35,01-09-2009
2,51.24,05-03-2010
1,129.95,05-03-2010
2,57.96,07-04-2009
1,158.91,05-03-2010
2,49.85,05-03-2010
1,118.65,05-03-2010
2,45,05-07-2010
1,149.85,05-07-2010
3,94.72,05-07-2010
1,146.2,05-03-2010
2,45.6,05-03-2010
3,85,05-07-2010
3,83.07,05-03-2010
1,148.25,05-07-2010
3,80,05-07-2010
1,148.33,05-07-2010
2,44.99,05-07-2010
2,44.99,05-07-2010
1,137.96,05-07-2010
2,50.88,05-07-2010
2,63.27,02-09-2009
1,146.2,05-07-2010
2,135.88,02-09-2009
2,79.35,02-09-2009
3,90.92,06-03-2010
2,57.96,08-04-2009
1,134,05-03-2010
3,83.13,06-03-2010
1,129.95,06-03-2010
1,113,06-03-2010
2,49.85,06-03-2010
2,51.24,06-03-2010
1,146.2,06-03-2010
3,103.5,05-07-2010
2,79.35,03-09-2009
3,83,06-03-2010
3,85,06-07-2010
2,57.96,09-04-2009
2,45,06-07-2010
1,149.85,06-07-2010
3,94.72,06-07-2010
2,44.99,06-07-2010
1,148.25,06-07-2010
3,80,06-07-2010
1,149.99,06-07-2010
1,136.99,06-07-2010
2,50.88,06-07-2010
2,44.99,06-07-2010
1,146.2,06-07-2010
2,45.55,06-03-2010
1,134,06-03-2010
1,129.95,07-03-2010
3,83.13,07-03-2010
3,90.92,07-03-2010
2,69.95,03-09-2009
1,116.17,07-03-2010
1,113,07-03-2010
2,49.85,07-03-2010
2,51.24,07-03-2010
2,69.91,04-09-2009
1,146.2,07-03-2010
2,61,04-09-2009
1,116.43,10-04-2009
2,57.96,10-04-2009
2,45,07-07-2010
1,149.85,07-07-2010
3,94.72,07-07-2010
3,85,07-07-2010
1,148.25,07-07-2010
3,80,07-07-2010
1,149.99,07-07-2010
2,44.99,07-07-2010
2,61,04-09-2009
2,44.99,07-07-2010
2,50.88,07-07-2010
3,82.93,07-03-2010
1,116.43,11-04-2009
1,146.2,07-07-2010
1,118.93,10-04-2009
2,57.96,11-04-2009
2,45.55,07-03-2010
1,134,07-03-2010
2,60.96,05-09-2009
3,90.92,08-03-2010
3,83.13,08-03-2010
2,51.24,08-03-2010
1,116.17,08-03-2010
1,129.95,08-03-2010
1,113,08-03-2010
2,49.85,08-03-2010
1,146.2,08-03-2010
2,45.55,08-03-2010
1,118.93,11-04-2009
2,57.96,12-04-2009
1,116.43,12-04-2009
1,118.93,12-04-2009
3,85,08-07-2010
2,45,08-07-2010
1,149.85,08-07-2010
3,94.72,08-07-2010
1,148.25,08-07-2010
3,80,08-07-2010
1,149.99,08-07-2010
1,122.09,08-07-2010
2,44.99,08-07-2010
2,50.88,08-07-2010
3,82.85,08-03-2010
2,44.99,08-07-2010
2,61,06-09-2009
1,134,08-03-2010
1,129.95,09-03-2010
3,90.92,09-03-2010
1,116.43,13-04-2009
1,116.17,09-03-2010
3,83.13,09-03-2010
2,51.24,09-03-2010
1,113,09-03-2010
2,57.96,13-04-2009
1,158.91,09-03-2010
2,49.85,09-03-2010
1,146.2,09-03-2010
2,45.49,09-03-2010
3,81.96,09-03-2010
2,61,07-09-2009
2,91.82,07-09-2009
1,118.93,13-04-2009
2,57.96,14-04-2009
1,116.43,14-04-2009
1,151.43,14-04-2009
1,118.93,14-04-2009
1,134,09-03-2010
3,83.13,10-03-2010
3,90.92,10-03-2010
1,116.17,10-03-2010
1,129.95,10-03-2010
1,119.71,10-03-2010
2,49.75,10-03-2010
1,158.91,10-03-2010
1,146.2,10-03-2010
2,45.44,10-03-2010
2,49.75,10-03-2010
3,81.95,10-03-2010
2,91.82,08-09-2009
2,61,08-09-2009
2,57.96,15-04-2009
1,118.93,15-04-2009
1,146.2,08-07-2010
3,85,12-07-2010
1,116.43,15-04-2009
3,58.65,15-04-2009
1,151.43,15-04-2009
2,45,12-07-2010
1,148.25,12-07-2010
3,80,12-07-2010
1,149.99,12-07-2010
2,50.88,12-07-2010
3,92.45,12-07-2010
1,143.01,12-07-2010
2,44.99,12-07-2010
1,134,10-03-2010
3,90.92,11-03-2010
2,49.75,11-03-2010
3,83.13,11-03-2010
1,116.17,11-03-2010
1,158.91,11-03-2010
3,81.93,11-03-2010
1,146.2,11-03-2010
2,45.44,11-03-2010
1,129.95,11-03-2010
1,121.94,11-03-2010
2,49.75,11-03-2010
3,79.64,16-04-2009
2,57.96,16-04-2009
1,116.43,16-04-2009
3,58.65,16-04-2009
1,151.43,16-04-2009
1,146.2,12-07-2010
3,85,13-07-2010
2,45,13-07-2010
3,94.72,13-07-2010
1,149.99,13-07-2010
3,93.75,13-07-2010
1,134,11-03-2010
2,44.99,13-07-2010
1,118.93,16-04-2009
3,90.92,12-03-2010
3,79.64,17-04-2009
3,83.13,12-03-2010
1,146.2,13-07-2010
1,129.95,12-03-2010
1,121.94,12-03-2010
2,49.75,12-03-2010
2,49.75,12-03-2010
2,50.88,13-07-2010
1,116.17,12-03-2010
1,116.43,17-04-2009
3,58.65,17-04-2009
1,158.91,12-03-2010
2,57.96,17-04-2009
1,151.43,17-04-2009
1,146.2,12-03-2010
2,45.44,12-03-2010
2,62.99,12-09-2009
2,63,12-09-2009
3,81.93,12-03-2010
1,134,12-03-2010
3,83.13,13-03-2010
3,90.92,13-03-2010
3,85,14-07-2010
1,118.93,17-04-2009
3,79.64,18-04-2009
1,129.95,13-03-2010
1,123.06,13-03-2010
2,45,14-07-2010
3,94.72,14-07-2010
1,116.17,13-03-2010
2,44.99,14-07-2010
2,49.75,13-03-2010
1,151.43,18-04-2009
3,81.77,13-03-2010
1,158.91,13-03-2010
2,57.96,18-04-2009
1,146.2,13-03-2010
3,89.53,14-07-2010
1,146.2,14-07-2010
1,149.99,14-07-2010
1,116.43,18-04-2009
2,50.88,14-07-2010
2,93.56,13-09-2009
2,58.84,13-09-2009
2,47.27,13-03-2010
1,118.93,18-04-2009
3,90.92,14-03-2010
2,40,13-03-2010
1,134,13-03-2010
2,57.96,19-04-2009
3,83.13,14-03-2010
1,116.43,19-04-2009
1,116.43,19-04-2009
1,116.17,14-03-2010
1,118.93,19-04-2009
1,158.91,14-03-2010
1,123.06,14-03-2010
3,81.69,14-03-2010
2,49.75,14-03-2010
3,85,15-07-2010
2,47.27,14-03-2010
2,45,15-07-2010
3,94.72,15-07-2010
2,55.33,15-07-2010
2,55,15-07-2010
1,242.41,14-09-2009
2,55.33,15-07-2010
2,93.56,14-09-2009
1,149.99,15-07-2010
3,89.53,15-07-2010
1,146.2,15-07-2010
1,116.43,20-04-2009
1,116.43,20-04-2009
3,90.92,15-03-2010
2,57.96,20-04-2009
1,118.93,20-04-2009
1,146.2,14-03-2010
2,40,14-03-2010
1,134,14-03-2010
3,83.13,15-03-2010
1,123.08,15-03-2010
2,49.75,15-03-2010
1,116.17,15-03-2010
3,81.61,15-03-2010
2,58.84,14-09-2009
2,51.13,15-03-2010
1,158.91,15-03-2010
1,167.27,15-09-2009
3,85,16-07-2010
2,57.96,21-04-2009
2,55.33,16-07-2010
2,55,16-07-2010
2,93.56,15-09-2009
2,63,15-09-2009
1,87,21-04-2009
1,146.2,15-03-2010
2,40,15-03-2010
1,134,15-03-2010
1,155.95,15-09-2009
1,116.43,21-04-2009
1,167.27,16-09-2009
1,116.43,21-04-2009
3,94.72,16-07-2010
1,86.98,21-04-2009
3,83.13,16-03-2010
2,47.27,15-03-2010
2,51.13,16-03-2010
3,89.53,16-07-2010
1,149.99,16-07-2010
3,90.92,16-03-2010
2,55.33,16-07-2010
1,155.85,16-07-2010
1,116.17,16-03-2010
2,49.75,16-03-2010
2,52.2,16-07-2010
1,123.08,16-03-2010
1,146.2,16-07-2010
1,158.91,16-03-2010
1,146.2,16-03-2010
2,40,16-03-2010
2,57.96,22-04-2009
3,81.53,16-03-2010
1,155.95,16-09-2009
2,55.33,17-07-2010
3,85,17-07-2010
1,167.27,17-09-2009
1,116.43,22-04-2009
1,116.43,22-04-2009
1,87,22-04-2009
3,94.72,17-07-2010
1,86.98,22-04-2009
1,134,16-03-2010
2,47.27,16-03-2010
3,83.13,17-03-2010
2,55,17-07-2010
3,90.92,17-03-2010
1,149.99,17-07-2010
3,89.53,17-07-2010
2,52.2,17-07-2010
2,55.33,17-07-2010
1,155.85,17-07-2010
2,51.13,17-03-2010
1,174.45,18-09-2009
1,146.2,17-07-2010
2,55.33,18-07-2010
1,167.27,18-09-2009
1,123.08,17-03-2010
1,116.43,23-04-2009
2,49.75,17-03-2010
2,59.22,18-09-2009
2,57.96,23-04-2009
1,158.91,17-03-2010
1,85,23-04-2009
1,116.17,17-03-2010
1,84.98,23-04-2009
1,144.07,17-03-2010
2,40,17-03-2010
3,85,18-07-2010
